,MAHDOUDE_NAME,AQUIFER_NAME,LOCATION_NAME,DATE_PERSIAN,DATE_GREGORIAN,VALUE,DELTA_DAY,DATE_PERSIAN_NEW,DATE_GREGORIAN_NEW,VALUE_NEW
218,سرخس,سرخس,اراضی حسن آباد جر -wa,1374-12-5,1996-02-24,13.22,31.0,1374-12-15,1996-03-05,13.22
219,سرخس,سرخس,اراضی حسن آباد جر -wa,1375-1-29,1996-04-17,13.17,53.0,1375-1-15,1996-04-03,13.17
220,سرخس,سرخس,اراضی حسن آباد جر -wa,1375-2-26,1996-05-15,13.18,28.0,1375-2-15,1996-05-04,13.18
221,سرخس,سرخس,اراضی حسن آباد جر -wa,1375-3-29,1996-06-18,13.19,34.0,1375-3-15,1996-06-04,13.19
222,سرخس,سرخس,اراضی حسن آباد جر -wa,1375-4-28,1996-07-18,13.14,30.0,1375-4-15,1996-07-05,13.14
223,سرخس,سرخس,اراضی حسن آباد جر -wa,1375-5-30,1996-08-20,13.37,33.0,1375-5-15,1996-08-05,13.37
224,سرخس,سرخس,اراضی حسن آباد جر -wa,1375-7-13,1996-10-04,13.49,45.0,1375-7-15,1996-10-06,13.49
225,سرخس,سرخس,اراضی حسن آباد جر -wa,1375-8-25,1996-11-15,13.57,42.0,1375-8-15,1996-11-05,13.57
226,سرخس,سرخس,اراضی حسن آباد جر -wa,1375-9-22,1996-12-12,13.48,27.0,1375-9-15,1996-12-05,13.48
227,سرخس,سرخس,اراضی حسن آباد جر -wa,1375-10-24,1997-01-13,13.41,32.0,1375-10-15,1997-01-04,13.41
228,سرخس,سرخس,اراضی حسن آباد جر -wa,1375-11-25,1997-02-13,13.52,31.0,1375-11-15,1997-02-03,13.52
229,سرخس,سرخس,اراضی حسن آباد جر -wa,1375-12-7,1997-02-25,13.65,12.0,1375-12-15,1997-03-05,13.65
230,سرخس,سرخس,اراضی حسن آباد جر -wa,1376-1-27,1997-04-16,13.5,50.0,1376-1-15,1997-04-04,13.5
231,سرخس,سرخس,اراضی حسن آباد جر -wa,1376-2-16,1997-05-06,13.41,20.0,1376-2-15,1997-05-05,13.41
232,سرخس,سرخس,اراضی حسن آباد جر -wa,1376-3-18,1997-06-08,13.51,33.0,1376-3-15,1997-06-05,13.51
233,سرخس,سرخس,اراضی حسن آباد جر -wa,1376-4-11,1997-07-02,13.63,24.0,1376-4-15,1997-07-06,13.63
234,سرخس,سرخس,اراضی حسن آباد جر -wa,1376-5-8,1997-07-30,13.72,28.0,1376-5-15,1997-08-06,13.72
235,سرخس,سرخس,اراضی حسن آباد جر -wa,1376-6-4,1997-08-26,13.84,27.0,1376-6-15,1997-09-06,13.84
236,سرخس,سرخس,اراضی حسن آباد جر -wa,1376-7-9,1997-10-01,13.82,36.0,1376-7-15,1997-10-07,13.82
237,سرخس,سرخس,اراضی حسن آباد جر -wa,1376-8-12,1997-11-03,13.81,33.0,1376-8-15,1997-11-06,13.81
238,سرخس,سرخس,اراضی حسن آباد جر -wa,1376-9-9,1997-11-30,13.91,27.0,1376-9-15,1997-12-06,13.91
239,سرخس,سرخس,اراضی حسن آباد جر -wa,1376-10-12,1998-01-02,13.87,33.0,1376-10-15,1998-01-05,13.87
240,سرخس,سرخس,اراضی حسن آباد جر -wa,1376-11-13,1998-02-02,13.75,31.0,1376-11-15,1998-02-04,13.75
241,سرخس,سرخس,اراضی حسن آباد جر -wa,1376-12-12,1998-03-03,13.65,29.0,1376-12-15,1998-03-06,13.65
242,سرخس,سرخس,اراضی حسن آباد جر -wa,1377-1-8,1998-03-28,13.6,25.0,1377-1-15,1998-04-04,13.6
243,سرخس,سرخس,اراضی حسن آباد جر -wa,1377-2-14,1998-05-04,13.56,37.0,1377-2-15,1998-05-05,13.56
244,سرخس,سرخس,اراضی حسن آباد جر -wa,1377-3-27,1998-06-17,13.5,44.0,1377-3-15,1998-06-05,13.5
245,سرخس,سرخس,اراضی حسن آباد جر -wa,1377-4-16,1998-07-07,13.45,20.0,1377-4-15,1998-07-06,13.45
246,سرخس,سرخس,اراضی حسن آباد جر -wa,1377-5-18,1998-08-09,13.4,33.0,1377-5-15,1998-08-06,13.4
247,سرخس,سرخس,اراضی حسن آباد جر -wa,1377-6-11,1998-09-02,13.31,24.0,1377-6-15,1998-09-06,13.31
248,سرخس,سرخس,اراضی حسن آباد جر -wa,1377-7-9,1998-10-01,13.36,29.0,1377-7-15,1998-10-07,13.36
249,سرخس,سرخس,اراضی حسن آباد جر -wa,1377-8-28,1998-11-19,13.39,49.0,1377-8-15,1998-11-06,13.39
250,سرخس,سرخس,اراضی حسن آباد جر -wa,1377-9-9,1998-11-30,13.42,11.0,1377-9-15,1998-12-06,13.42
251,سرخس,سرخس,اراضی حسن آباد جر -wa,1377-10-28,1999-01-18,13.45,49.0,1377-10-15,1999-01-05,13.45
252,سرخس,سرخس,اراضی حسن آباد جر -wa,1377-11-17,1999-02-06,13.47,19.0,1377-11-15,1999-02-04,13.47
253,سرخس,سرخس,اراضی حسن آباد جر -wa,1377-12-15,1999-03-06,13.49,28.0,1377-12-15,1999-03-06,13.49
254,سرخس,سرخس,اراضی حسن آباد جر -wa,1378-1-19,1999-04-08,13.51,33.0,1378-1-15,1999-04-04,13.51
255,سرخس,سرخس,اراضی حسن آباد جر -wa,1378-2-11,1999-05-01,13.53,23.0,1378-2-15,1999-05-05,13.53
256,سرخس,سرخس,اراضی حسن آباد جر -wa,1378-3-28,1999-06-18,13.56,48.0,1378-3-15,1999-06-05,13.56
257,سرخس,سرخس,اراضی حسن آباد جر -wa,1378-4-23,1999-07-14,13.7,26.0,1378-4-15,1999-07-06,13.7
258,سرخس,سرخس,اراضی حسن آباد جر -wa,1378-5-20,1999-08-11,13.84,28.0,1378-5-15,1999-08-06,13.84
259,سرخس,سرخس,اراضی حسن آباد جر -wa,1378-6-8,1999-08-30,14.0,19.0,1378-6-15,1999-09-06,14.0
260,سرخس,سرخس,اراضی حسن آباد جر -wa,1378-7-9,1999-10-01,14.02,32.0,1378-7-15,1999-10-07,14.02
261,سرخس,سرخس,اراضی حسن آباد جر -wa,1378-8-11,1999-11-02,14.22,32.0,1378-8-15,1999-11-06,14.22
262,سرخس,سرخس,اراضی حسن آباد جر -wa,1378-9-9,1999-11-30,14.34,28.0,1378-9-15,1999-12-06,14.34
263,سرخس,سرخس,اراضی حسن آباد جر -wa,1378-10-11,2000-01-01,14.39,32.0,1378-10-15,2000-01-05,14.39
264,سرخس,سرخس,اراضی حسن آباد جر -wa,1378-11-9,2000-01-29,14.45,28.0,1378-11-15,2000-02-04,14.45
265,سرخس,سرخس,اراضی حسن آباد جر -wa,1378-12-14,2000-03-04,14.53,35.0,1378-12-15,2000-03-05,14.53
266,سرخس,سرخس,اراضی حسن آباد جر -wa,1379-1-9,2000-03-28,15.62,24.0,1379-1-15,2000-04-03,15.62
267,سرخس,سرخس,اراضی حسن آباد جر -wa,1379-2-17,2000-05-06,14.7,39.0,1379-2-15,2000-05-04,14.7
268,سرخس,سرخس,اراضی حسن آباد جر -wa,1379-3-9,2000-05-29,15.13,23.0,1379-3-15,2000-06-04,15.13
269,سرخس,سرخس,اراضی حسن آباد جر -wa,1379-4-6,2000-06-26,15.35,28.0,1379-4-15,2000-07-05,15.35
270,سرخس,سرخس,اراضی حسن آباد جر -wa,1379-5-9,2000-07-30,15.63,34.0,1379-5-15,2000-08-05,15.63
271,سرخس,سرخس,اراضی حسن آباد جر -wa,1379-6-14,2000-09-04,15.59,36.0,1379-6-15,2000-09-05,15.59
272,سرخس,سرخس,اراضی حسن آباد جر -wa,1379-7-12,2000-10-03,15.48,29.0,1379-7-15,2000-10-06,15.48
273,سرخس,سرخس,اراضی حسن آباد جر -wa,1379-8-21,2000-11-11,15.44,39.0,1379-8-15,2000-11-05,15.44
274,سرخس,سرخس,اراضی حسن آباد جر -wa,1379-9-12,2000-12-02,15.44,21.0,1379-9-15,2000-12-05,15.44
275,سرخس,سرخس,اراضی حسن آباد جر -wa,1379-10-21,2001-01-10,15.58,39.0,1379-10-15,2001-01-04,15.58
276,سرخس,سرخس,اراضی حسن آباد جر -wa,1379-11-20,2001-02-08,15.52,29.0,1379-11-15,2001-02-03,15.52
277,سرخس,سرخس,اراضی حسن آباد جر -wa,1379-12-23,2001-03-13,15.71,33.0,1379-12-15,2001-03-05,15.71
278,سرخس,سرخس,اراضی حسن آباد جر -wa,1380-1-12,2001-04-01,16.81,19.0,1380-1-15,2001-04-04,16.81
279,سرخس,سرخس,اراضی حسن آباد جر -wa,1380-2-29,2001-05-19,17.0,48.0,1380-2-15,2001-05-05,17.0
280,سرخس,سرخس,اراضی حسن آباد جر -wa,1380-3-28,2001-06-18,17.23,30.0,1380-3-15,2001-06-05,17.23
281,سرخس,سرخس,اراضی حسن آباد جر -wa,1380-4-27,2001-07-18,17.39,30.0,1380-4-15,2001-07-06,17.39
282,سرخس,سرخس,اراضی حسن آباد جر -wa,1380-5-29,2001-08-20,17.69,33.0,1380-5-15,2001-08-06,17.69
283,سرخس,سرخس,اراضی حسن آباد جر -wa,1380-6-21,2001-09-12,17.86,23.0,1380-6-15,2001-09-06,17.86
284,سرخس,سرخس,اراضی حسن آباد جر -wa,1380-7-15,2001-10-07,17.95,25.0,1380-7-15,2001-10-07,17.95
285,سرخس,سرخس,اراضی حسن آباد جر -wa,1380-8-15,2001-11-06,18.07,30.0,1380-8-15,2001-11-06,18.07
286,سرخس,سرخس,اراضی حسن آباد جر -wa,1380-9-15,2001-12-06,18.19,30.0,1380-9-15,2001-12-06,18.19
287,سرخس,سرخس,اراضی حسن آباد جر -wa,1380-10-15,2002-01-05,18.26,30.0,1380-10-15,2002-01-05,18.26
288,سرخس,سرخس,اراضی حسن آباد جر -wa,1380-11-20,2002-02-09,18.35,35.0,1380-11-15,2002-02-04,18.35
289,سرخس,سرخس,اراضی حسن آباد جر -wa,1380-12-25,2002-03-16,18.44,35.0,1380-12-15,2002-03-06,18.44
290,سرخس,سرخس,اراضی حسن آباد جر -wa,1381-1-29,2002-04-18,18.49,33.0,1381-1-15,2002-04-04,18.49
291,سرخس,سرخس,اراضی حسن آباد جر -wa,1381-2-26,2002-05-16,18.54,28.0,1381-2-15,2002-05-05,18.54
292,سرخس,سرخس,اراضی حسن آباد جر -wa,1381-3-22,2002-06-12,18.59,27.0,1381-3-15,2002-06-05,18.59
293,سرخس,سرخس,اراضی حسن آباد جر -wa,1381-4-17,2002-07-08,18.63,26.0,1381-4-15,2002-07-06,18.63
294,سرخس,سرخس,اراضی حسن آباد جر -wa,1381-5-17,2002-08-08,18.8,31.0,1381-5-15,2002-08-06,18.8
295,سرخس,سرخس,اراضی حسن آباد جر -wa,1381-6-4,2002-08-26,19.03,18.0,1381-6-15,2002-09-06,19.03
296,سرخس,سرخس,اراضی حسن آباد جر -wa,1381-7-22,2002-10-14,19.32,49.0,1381-7-15,2002-10-07,19.32
297,سرخس,سرخس,اراضی حسن آباد جر -wa,1381-8-20,2002-11-11,19.44,28.0,1381-8-15,2002-11-06,19.44
298,سرخس,سرخس,اراضی حسن آباد جر -wa,1381-9-11,2002-12-02,19.53,21.0,1381-9-15,2002-12-06,19.53
299,سرخس,سرخس,اراضی حسن آباد جر -wa,1381-10-11,2003-01-01,19.59,30.0,1381-10-15,2003-01-05,19.59
300,سرخس,سرخس,اراضی حسن آباد جر -wa,1381-11-14,2003-02-03,19.63,33.0,1381-11-15,2003-02-04,19.63
301,سرخس,سرخس,اراضی حسن آباد جر -wa,1381-12-6,2003-02-25,19.77,22.0,1381-12-15,2003-03-06,19.77
302,سرخس,سرخس,اراضی حسن آباد جر -wa,1382-1-19,2003-04-08,19.76,42.0,1382-1-15,2003-04-04,19.76
303,سرخس,سرخس,اراضی حسن آباد جر -wa,1382-2-16,2003-05-06,19.75,28.0,1382-2-15,2003-05-05,19.75
304,سرخس,سرخس,اراضی حسن آباد جر -wa,1382-3-5,2003-05-26,19.74,20.0,1382-3-15,2003-06-05,19.74
305,سرخس,سرخس,اراضی حسن آباد جر -wa,1382-4-1,2003-06-22,19.78,27.0,1382-4-15,2003-07-06,19.78
306,سرخس,سرخس,اراضی حسن آباد جر -wa,1382-5-20,2003-08-11,19.9,50.0,1382-5-15,2003-08-06,19.9
307,سرخس,سرخس,اراضی حسن آباد جر -wa,1382-6-25,2003-09-16,20.1,36.0,1382-6-15,2003-09-06,20.1
308,سرخس,سرخس,اراضی حسن آباد جر -wa,1382-7-22,2003-10-14,20.2,28.0,1382-7-15,2003-10-07,20.2
309,سرخس,سرخس,اراضی حسن آباد جر -wa,1382-8-20,2003-11-11,20.3,28.0,1382-8-15,2003-11-06,20.3
310,سرخس,سرخس,اراضی حسن آباد جر -wa,1382-9-18,2003-12-09,20.38,28.0,1382-9-15,2003-12-06,20.38
311,سرخس,سرخس,اراضی حسن آباد جر -wa,1382-10-22,2004-01-12,20.39,34.0,1382-10-15,2004-01-05,20.39
312,سرخس,سرخس,اراضی حسن آباد جر -wa,1382-11-12,2004-02-01,20.41,20.0,1382-11-15,2004-02-04,20.41
313,سرخس,سرخس,اراضی حسن آباد جر -wa,1393-4-21,2014-07-12,25.34,3814.0,1393-4-15,2014-07-06,25.34
314,سرخس,سرخس,اراضی حسن آباد جر -wb,1361-1-23,1982-04-12,17.36,-11779.0,1361-1-15,1982-04-04,17.36
315,سرخس,سرخس,اراضی حسن آباد جر -wb,1361-2-16,1982-05-06,17.34,24.0,1361-2-15,1982-05-05,17.34
316,سرخس,سرخس,اراضی حسن آباد جر -wb,1361-3-18,1982-06-08,17.39,33.0,1361-3-15,1982-06-05,17.39
317,سرخس,سرخس,اراضی حسن آباد جر -wb,1361-4-26,1982-07-17,17.44,39.0,1361-4-15,1982-07-06,17.44
318,سرخس,سرخس,اراضی حسن آباد جر -wb,1361-5-24,1982-08-15,17.54,29.0,1361-5-15,1982-08-06,17.54
319,سرخس,سرخس,اراضی حسن آباد جر -wb,1361-6-25,1982-09-16,17.57,32.0,1361-6-15,1982-09-06,17.57
320,سرخس,سرخس,اراضی حسن آباد جر -wb,1361-7-25,1982-10-17,17.58,31.0,1361-7-15,1982-10-07,17.58
321,سرخس,سرخس,اراضی حسن آباد جر -wb,1361-8-29,1982-11-20,17.58,34.0,1361-8-15,1982-11-06,17.58
322,سرخس,سرخس,اراضی حسن آباد جر -wb,1361-9-23,1982-12-14,17.57,24.0,1361-9-15,1982-12-06,17.57
323,سرخس,سرخس,اراضی حسن آباد جر -wb,1361-10-21,1983-01-11,17.57,28.0,1361-10-15,1983-01-05,17.57
324,سرخس,سرخس,اراضی حسن آباد جر -wb,1361-11-27,1983-02-16,17.56,36.0,1361-11-15,1983-02-04,17.56
325,سرخس,سرخس,اراضی حسن آباد جر -wb,1361-12-21,1983-03-12,17.5,24.0,1361-12-15,1983-03-06,17.5
326,سرخس,سرخس,اراضی حسن آباد جر -wb,1362-1-29,1983-04-18,17.46,37.0,1362-1-15,1983-04-04,17.46
327,سرخس,سرخس,اراضی حسن آباد جر -wb,1362-2-28,1983-05-18,17.39,30.0,1362-2-15,1983-05-05,17.39
328,سرخس,سرخس,اراضی حسن آباد جر -wb,1362-3-22,1983-06-12,17.31,25.0,1362-3-15,1983-06-05,17.31
329,سرخس,سرخس,اراضی حسن آباد جر -wb,1362-4-23,1983-07-14,17.38,32.0,1362-4-15,1983-07-06,17.38
330,سرخس,سرخس,اراضی حسن آباد جر -wb,1362-5-25,1983-08-16,17.41,33.0,1362-5-15,1983-08-06,17.41
331,سرخس,سرخس,اراضی حسن آباد جر -wb,1362-6-28,1983-09-19,17.45,34.0,1362-6-15,1983-09-06,17.45
332,سرخس,سرخس,اراضی حسن آباد جر -wb,1362-9-9,1983-11-30,17.39,72.0,1362-9-15,1983-12-06,17.39
333,سرخس,سرخس,اراضی حسن آباد جر -wb,1362-10-30,1984-01-20,17.38,51.0,1362-10-15,1984-01-05,17.38
334,سرخس,سرخس,اراضی حسن آباد جر -wb,1362-11-24,1984-02-13,17.38,24.0,1362-11-15,1984-02-04,17.38
335,سرخس,سرخس,اراضی حسن آباد جر -wb,1362-12-18,1984-03-08,17.35,24.0,1362-12-15,1984-03-05,17.35
336,سرخس,سرخس,اراضی حسن آباد جر -wb,1363-1-25,1984-04-14,17.3,37.0,1363-1-15,1984-04-04,17.3
337,سرخس,سرخس,اراضی حسن آباد جر -wb,1363-3-10,1984-05-31,17.4,47.0,1363-3-15,1984-06-05,17.4
338,سرخس,سرخس,اراضی حسن آباد جر -wb,1363-4-18,1984-07-09,17.44,39.0,1363-4-15,1984-07-06,17.44
339,سرخس,سرخس,اراضی حسن آباد جر -wb,1363-10-26,1985-01-16,17.79,191.0,1363-10-15,1985-01-05,17.79
340,سرخس,سرخس,اراضی حسن آباد جر -wb,1364-1-28,1985-04-17,17.76,91.0,1364-1-15,1985-04-04,17.76
341,سرخس,سرخس,اراضی حسن آباد جر -wb,1364-2-23,1985-05-13,17.8,26.0,1364-2-15,1985-05-05,17.8
342,سرخس,سرخس,اراضی حسن آباد جر -wb,1364-3-28,1985-06-18,17.65,36.0,1364-3-15,1985-06-05,17.65
343,سرخس,سرخس,اراضی حسن آباد جر -wb,1364-4-17,1985-07-08,17.96,20.0,1364-4-15,1985-07-06,17.96
344,سرخس,سرخس,اراضی حسن آباد جر -wb,1364-5-28,1985-08-19,18.1,42.0,1364-5-15,1985-08-06,18.1
345,سرخس,سرخس,اراضی حسن آباد جر -wb,1364-6-27,1985-09-18,18.05,30.0,1364-6-15,1985-09-06,18.05
346,سرخس,سرخس,اراضی حسن آباد جر -wb,1364-7-30,1985-10-22,18.06,34.0,1364-7-15,1985-10-07,18.06
347,سرخس,سرخس,اراضی حسن آباد جر -wb,1364-8-28,1985-11-19,18.25,28.0,1364-8-15,1985-11-06,18.25
348,سرخس,سرخس,اراضی حسن آباد جر -wb,1364-11-6,1986-01-26,18.42,68.0,1364-11-15,1986-02-04,18.42
349,سرخس,سرخس,اراضی حسن آباد جر -wb,1364-12-6,1986-02-25,18.42,30.0,1364-12-15,1986-03-06,18.42
350,سرخس,سرخس,اراضی حسن آباد جر -wb,1365-1-26,1986-04-15,18.37,49.0,1365-1-15,1986-04-04,18.37
351,سرخس,سرخس,اراضی حسن آباد جر -wb,1365-2-23,1986-05-13,18.3,28.0,1365-2-15,1986-05-05,18.3
352,سرخس,سرخس,اراضی حسن آباد جر -wb,1365-4-3,1986-06-24,18.21,42.0,1365-4-15,1986-07-06,18.21
353,سرخس,سرخس,اراضی حسن آباد جر -wb,1365-5-9,1986-07-31,18.4,37.0,1365-5-15,1986-08-06,18.4
354,سرخس,سرخس,اراضی حسن آباد جر -wb,1365-6-5,1986-08-27,18.45,27.0,1365-6-15,1986-09-06,18.45
355,سرخس,سرخس,اراضی حسن آباد جر -wb,1365-7-8,1986-09-30,18.45,34.0,1365-7-15,1986-10-07,18.45
356,سرخس,سرخس,اراضی حسن آباد جر -wb,1365-8-20,1986-11-11,18.45,42.0,1365-8-15,1986-11-06,18.45
357,سرخس,سرخس,اراضی حسن آباد جر -wb,1365-9-27,1986-12-18,18.32,37.0,1365-9-15,1986-12-06,18.32
358,سرخس,سرخس,اراضی حسن آباد جر -wb,1365-10-16,1987-01-06,18.52,19.0,1365-10-15,1987-01-05,18.52
359,سرخس,سرخس,اراضی حسن آباد جر -wb,1365-11-21,1987-02-10,18.5,35.0,1365-11-15,1987-02-04,18.5
360,سرخس,سرخس,اراضی حسن آباد جر -wb,1365-12-26,1987-03-17,18.53,35.0,1365-12-15,1987-03-06,18.53
361,سرخس,سرخس,اراضی حسن آباد جر -wb,1366-2-15,1987-05-05,18.5,49.0,1366-2-15,1987-05-05,18.5
362,سرخس,سرخس,اراضی حسن آباد جر -wb,1366-3-23,1987-06-13,18.42,39.0,1366-3-15,1987-06-05,18.42
363,سرخس,سرخس,اراضی حسن آباد جر -wb,1366-9-18,1987-12-09,18.89,179.0,1366-9-15,1987-12-06,18.89
364,سرخس,سرخس,اراضی حسن آباد جر -wb,1366-11-8,1988-01-28,18.8,50.0,1366-11-15,1988-02-04,18.8
365,سرخس,سرخس,اراضی حسن آباد جر -wb,1366-12-6,1988-02-25,18.89,28.0,1366-12-15,1988-03-05,18.89
366,سرخس,سرخس,اراضی حسن آباد جر -wb,1367-1-23,1988-04-12,18.83,47.0,1367-1-15,1988-04-04,18.83
367,سرخس,سرخس,اراضی حسن آباد جر -wb,1367-4-9,1988-06-30,18.67,79.0,1367-4-15,1988-07-06,18.67
368,سرخس,سرخس,اراضی حسن آباد جر -wb,1367-5-18,1988-08-09,18.58,40.0,1367-5-15,1988-08-06,18.58
369,سرخس,سرخس,اراضی حسن آباد جر -wb,1367-6-23,1988-09-14,18.78,36.0,1367-6-15,1988-09-06,18.78
370,سرخس,سرخس,اراضی حسن آباد جر -wb,1367-7-27,1988-10-19,11.0,35.0,1367-7-15,1988-10-07,11.0
371,سرخس,سرخس,اراضی حسن آباد جر -wb,1367-8-2,1988-10-24,18.97,5.0,1367-8-15,1988-11-06,18.97
372,سرخس,سرخس,اراضی حسن آباد جر -wb,1367-10-28,1989-01-18,19.0,86.0,1367-10-15,1989-01-05,19.0
373,سرخس,سرخس,اراضی حسن آباد جر -wb,1367-11-28,1989-02-17,19.02,30.0,1367-11-15,1989-02-04,19.02
374,سرخس,سرخس,اراضی حسن آباد جر -wb,1367-12-17,1989-03-08,19.01,19.0,1367-12-15,1989-03-06,19.01
375,سرخس,سرخس,اراضی حسن آباد جر -wb,1368-2-6,1989-04-26,18.96,49.0,1368-2-15,1989-05-05,18.96
376,سرخس,سرخس,اراضی حسن آباد جر -wb,1368-3-10,1989-05-31,18.89,35.0,1368-3-15,1989-06-05,18.89
377,سرخس,سرخس,اراضی حسن آباد جر -wb,1368-4-7,1989-06-28,18.75,28.0,1368-4-15,1989-07-06,18.75
378,سرخس,سرخس,اراضی حسن آباد جر -wb,1368-5-11,1989-08-02,18.7,35.0,1368-5-15,1989-08-06,18.7
379,سرخس,سرخس,اراضی حسن آباد جر -wb,1368-6-13,1989-09-04,18.71,33.0,1368-6-15,1989-09-06,18.71
380,سرخس,سرخس,اراضی حسن آباد جر -wb,1368-7-14,1989-10-06,18.68,32.0,1368-7-15,1989-10-07,18.68
381,سرخس,سرخس,اراضی حسن آباد جر -wb,1368-8-24,1989-11-15,18.52,40.0,1368-8-15,1989-11-06,18.52
382,سرخس,سرخس,اراضی حسن آباد جر -wb,1368-9-18,1989-12-09,18.62,24.0,1368-9-15,1989-12-06,18.62
383,سرخس,سرخس,اراضی حسن آباد جر -wb,1368-10-27,1990-01-17,18.59,39.0,1368-10-15,1990-01-05,18.59
384,سرخس,سرخس,اراضی حسن آباد جر -wb,1368-11-27,1990-02-16,18.39,30.0,1368-11-15,1990-02-04,18.39
385,سرخس,سرخس,اراضی حسن آباد جر -wb,1368-12-23,1990-03-14,18.34,26.0,1368-12-15,1990-03-06,18.34
386,سرخس,سرخس,اراضی حسن آباد جر -wb,1369-1-22,1990-04-11,18.3,28.0,1369-1-15,1990-04-04,18.3
387,سرخس,سرخس,اراضی حسن آباد جر -wb,1369-2-26,1990-05-16,18.19,35.0,1369-2-15,1990-05-05,18.19
388,سرخس,سرخس,اراضی حسن آباد جر -wb,1369-3-29,1990-06-19,18.13,34.0,1369-3-15,1990-06-05,18.13
389,سرخس,سرخس,اراضی حسن آباد جر -wb,1369-4-28,1990-07-19,18.14,30.0,1369-4-15,1990-07-06,18.14
390,سرخس,سرخس,اراضی حسن آباد جر -wb,1369-5-24,1990-08-15,18.16,27.0,1369-5-15,1990-08-06,18.16
391,سرخس,سرخس,اراضی حسن آباد جر -wb,1369-6-27,1990-09-18,18.19,34.0,1369-6-15,1990-09-06,18.19
392,سرخس,سرخس,اراضی حسن آباد جر -wb,1369-7-25,1990-10-17,18.11,29.0,1369-7-15,1990-10-07,18.11
393,سرخس,سرخس,اراضی حسن آباد جر -wb,1369-8-20,1990-11-11,18.09,25.0,1369-8-15,1990-11-06,18.09
394,سرخس,سرخس,اراضی حسن آباد جر -wb,1369-9-28,1990-12-19,18.06,38.0,1369-9-15,1990-12-06,18.06
395,سرخس,سرخس,اراضی حسن آباد جر -wb,1369-10-27,1991-01-17,18.07,29.0,1369-10-15,1991-01-05,18.07
396,سرخس,سرخس,اراضی حسن آباد جر -wb,1369-11-30,1991-02-19,18.02,33.0,1369-11-15,1991-02-04,18.02
397,سرخس,سرخس,اراضی حسن آباد جر -wb,1369-12-21,1991-03-12,18.04,21.0,1369-12-15,1991-03-06,18.04
398,سرخس,سرخس,اراضی حسن آباد جر -wb,1370-1-15,1991-04-04,17.98,23.0,1370-1-15,1991-04-04,17.98
399,سرخس,سرخس,اراضی حسن آباد جر -wb,1370-2-31,1991-05-21,17.9,47.0,1370-2-15,1991-05-05,17.9
400,سرخس,سرخس,اراضی حسن آباد جر -wb,1370-3-28,1991-06-18,17.96,28.0,1370-3-15,1991-06-05,17.96
401,سرخس,سرخس,اراضی حسن آباد جر -wb,1370-4-28,1991-07-19,18.1,31.0,1370-4-15,1991-07-06,18.1
402,سرخس,سرخس,اراضی حسن آباد جر -wb,1370-5-24,1991-08-15,18.17,27.0,1370-5-15,1991-08-06,18.17
403,سرخس,سرخس,اراضی حسن آباد جر -wb,1370-6-28,1991-09-19,17.87,35.0,1370-6-15,1991-09-06,17.87
404,سرخس,سرخس,اراضی حسن آباد جر -wb,1370-8-22,1991-11-13,17.44,55.0,1370-8-15,1991-11-06,17.44
405,سرخس,سرخس,اراضی حسن آباد جر -wb,1370-9-20,1991-12-11,16.61,28.0,1370-9-15,1991-12-06,16.61
406,سرخس,سرخس,اراضی حسن آباد جر -wb,1370-10-25,1992-01-15,16.63,35.0,1370-10-15,1992-01-05,16.63
407,سرخس,سرخس,اراضی حسن آباد جر -wb,1370-11-18,1992-02-07,16.38,23.0,1370-11-15,1992-02-04,16.38
408,سرخس,سرخس,اراضی حسن آباد جر -wb,1370-12-21,1992-03-11,16.29,33.0,1370-12-15,1992-03-05,16.29
